host,status,grade,score,verdict,ad_requests,ad_domains,ad_slots,sticky_ads,popups,trackers,ad_weight_pct,refs,starred,pages,url,checked_utc,error
exportify.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://exportify.app/,2026-08-13T18:14:19+00:00,
facilmap.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://facilmap.org/,2026-08-14T17:12:05+00:00,
famelack.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://famelack.com/,2026-08-13T20:28:46+00:00,
fcpic.nesbbs.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Gaming,https://fcpic.nesbbs.com/index_en.html,2026-08-14T17:12:05+00:00,
ffmhy.pages.dev,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Misc,https://ffmhy.pages.dev/,2026-08-13T18:14:19+00:00,
ffmpeg.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://ffmpeg.org/,2026-08-13T18:14:19+00:00,
firefly-iii.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://firefly-iii.org/,2026-08-14T17:12:05+00:00,
fishshell.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://fishshell.com/,2026-08-14T17:12:05+00:00,
fithero.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://fithero.app/,2026-08-14T17:12:05+00:00,
flathub.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,10,3,Linux,https://flathub.org/apps/dev.geopjr.Collision,2026-08-13T16:09:28+00:00,
flibusta.is,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Non-Eng Reading,https://flibusta.is/,2026-08-13T16:09:28+00:00,
flight-viz.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://flight-viz.com/,2026-08-14T17:12:05+00:00,
flixbox.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,3,Mobile,https://flixbox.github.io/lp-compat/docs/intro,2026-08-13T16:09:28+00:00,
flixer.gd,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://flixer.gd,2026-08-13T20:28:46+00:00,
florisboard.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://florisboard.org,2026-08-13T18:14:19+00:00,
flowcv.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://flowcv.com/,2026-08-14T17:12:05+00:00,
fluxer.gg,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,1,Gaming Linux,https://fluxer.gg/debian,2026-08-14T14:46:47+00:00,
fmhy.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Adblock,https://fmhy.github.io/FMHY-SafeGuard/,2026-08-13T16:09:28+00:00,
forum.torrminatorr.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,6,6,Gaming Linux,https://forum.torrminatorr.com/,2026-08-13T16:09:28+00:00,
fosstorrents.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,1,Linux Torrenting,https://fosstorrents.com/,2026-08-14T14:46:47+00:00,
fullraces.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://fullraces.com/,2026-08-13T20:28:46+00:00,
gabrieldejesus.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://gabrieldejesus.github.io/git-commands/,2026-08-14T14:46:47+00:00,
gadgetbridge.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,3,Mobile,https://gadgetbridge.org/,2026-08-13T16:09:28+00:00,
gamebounty.world,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Gaming,https://gamebounty.world/,2026-08-13T17:57:57+00:00,
genderdysphoria.fyi,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Misc,https://genderdysphoria.fyi/,2026-08-14T14:46:47+00:00,
geographygrid.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://geographygrid.com/,2026-08-14T14:46:47+00:00,
geohints.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Gaming,https://geohints.com/,2026-08-14T17:12:05+00:00,
geotastic.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Gaming,https://geotastic.net/,2026-08-13T18:14:19+00:00,
getaegis.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Adblock,https://getaegis.app/,2026-08-13T17:57:57+00:00,
getmusicbee.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,3,Music,https://getmusicbee.com/,2026-08-13T16:09:28+00:00,
ghostfol.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Misc,https://ghostfol.io/en/start,2026-08-13T18:14:19+00:00,
ghostty.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,1,Linux,https://ghostty.org/,2026-08-14T14:46:47+00:00,
git.lolcat.ca,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,1,Adblock Linux,https://git.lolcat.ca/lolcat/4get,2026-08-14T14:46:47+00:00,
gitlab.futo.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,6,2,Linux Mobile,https://gitlab.futo.org/videostreaming/plugins,2026-08-13T16:09:28+00:00,
gitlab.gnome.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,15,3,Linux Reading,https://gitlab.gnome.org/GNOME/baobab,2026-08-13T16:09:28+00:00,
global.sitesafety.trendmicro.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Adblock,https://global.sitesafety.trendmicro.com/,2026-08-13T17:57:57+00:00,
globe.airplanes.live,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://globe.airplanes.live/,2026-08-14T17:12:05+00:00,
gnucash.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://gnucash.org/,2026-08-14T17:12:05+00:00,
goated.cx,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://goated.cx/,2026-08-13T20:28:46+00:00,
gobsmacked.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://gobsmacked.io/,2026-08-14T17:12:05+00:00,
goplay.su,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://goplay.su/,2026-08-13T20:28:46+00:00,
gradia.alexandervanhee.be,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://gradia.alexandervanhee.be/,2026-08-14T17:12:05+00:00,
graph.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,1,Downloading Streaming,https://graph.org/Adjust-subtitles-in-seconds-like-a-pro-07-17,2026-08-14T14:46:47+00:00,
grapheneos.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://grapheneos.org/,2026-08-13T18:14:19+00:00,
grayjay-sources.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,1,Linux Mobile,https://grayjay-sources.github.io/,2026-08-14T14:46:47+00:00,
grayjay.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,6,2,Linux Mobile,https://grayjay.app/,2026-08-13T16:09:28+00:00,
grocy.info,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,4,Misc,https://grocy.info/,2026-08-13T16:09:28+00:00,
guacamole.apache.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://guacamole.apache.org/,2026-08-14T17:12:05+00:00,
guides.viren070.me,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://guides.viren070.me/stremio,2026-08-13T20:28:46+00:00,
habitica.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Misc,https://habitica.com/,2026-08-13T18:14:19+00:00,
happydaze.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://happydaze.io/,2026-08-14T17:12:05+00:00,
hardcover.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Reading,https://hardcover.app/,2026-08-13T20:28:46+00:00,
haveibeenpwned.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,4,Adblock,https://haveibeenpwned.com/,2026-08-13T16:09:28+00:00,
hayase.watch,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,10,2,Linux Mobile Streaming,https://hayase.watch/,2026-08-13T16:09:28+00:00,
hermes-agent.nousresearch.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,3,Artificial-Intelligence,https://hermes-agent.nousresearch.com/,2026-08-13T16:09:28+00:00,
heroicgameslauncher.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Linux,https://heroicgameslauncher.com/,2026-08-13T16:09:28+00:00,
hg.sr.ht,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://hg.sr.ht/~scoopta/wofi,2026-08-14T17:12:05+00:00,
hi10anime.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Streaming,https://hi10anime.com/,2026-08-13T16:09:28+00:00,
hizsearch.pages.dev,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Gaming,https://hizsearch.pages.dev/,2026-08-13T17:57:57+00:00,
homarr.dev,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://homarr.dev/,2026-08-14T17:12:05+00:00,
horizon-eda.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://horizon-eda.org/,2026-08-14T14:46:47+00:00,
hshop.erista.me,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Gaming,https://hshop.erista.me/,2026-08-13T17:57:57+00:00,
huggingface.co,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,33,4,Artificial-Intelligence Educational Reading,https://huggingface.co/,2026-08-13T16:09:28+00:00,
humnom.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,1,Music,https://humnom.net/apps/boscaceoil/,2026-08-14T14:46:47+00:00,
hydrahd.info,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,1,Non-Eng Streaming,https://hydrahd.info/,2026-08-14T14:46:47+00:00,
hyperphysics.phy-astr.gsu.edu,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,http://hyperphysics.phy-astr.gsu.edu/hbase/,2026-08-14T14:46:47+00:00,
i.ibb.co,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,11,6,Adblock Educational Linux Misc Music,https://i.ibb.co/b5TpBHqm/g-Efyf0q.jpg,2026-08-13T16:09:28+00:00,
i3wm.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,3,Linux,https://i3wm.org,2026-08-13T16:09:28+00:00,
icons8.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Music Storage,https://icons8.com/music,2026-08-13T16:09:28+00:00,
if-it-runs-ship-it.lol,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://if-it-runs-ship-it.lol/,2026-08-13T18:14:19+00:00,
ifdb.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Gaming,https://ifdb.org/,2026-08-13T17:57:57+00:00,
ii.clsty.link,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://ii.clsty.link/en/,2026-08-14T17:12:05+00:00,
impactor.claration.dev,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://impactor.claration.dev/,2026-08-13T18:14:19+00:00,
infinibrowser.wiki,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Gaming,https://infinibrowser.wiki/,2026-08-14T17:12:05+00:00,
integrityindex.us,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://integrityindex.us/,2026-08-13T17:57:57+00:00,
invoke-ai.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Artificial-Intelligence,https://invoke-ai.github.io/InvokeAI/,2026-08-13T17:57:57+00:00,
iriun.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://iriun.com/,2026-08-13T18:14:19+00:00,
ironfoxoss.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://ironfoxoss.org/,2026-08-13T18:14:19+00:00,
isaacphysics.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://isaacphysics.org/,2026-08-14T14:46:47+00:00,
isitreallyfoss.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Downloading,https://isitreallyfoss.com,2026-08-13T17:57:57+00:00,
isthereanydeal.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,4,Misc,https://isthereanydeal.com/,2026-08-13T16:09:28+00:00,
jliljebl.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://jliljebl.github.io/flowblade/,2026-08-14T17:12:05+00:00,
jmail.world,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Reading,https://jmail.world/,2026-08-13T20:28:46+00:00,
justdeleteme.xyz,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Adblock,https://justdeleteme.xyz/,2026-08-13T17:57:57+00:00,
justpaste.it,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Linux Mobile Non-Eng,https://justpaste.it/adguard,2026-08-13T16:09:28+00:00,
karabiner-elements.pqrs.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://karabiner-elements.pqrs.org/,2026-08-14T17:12:05+00:00,
keepa.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Misc,https://keepa.com/,2026-08-13T18:14:19+00:00,
keiyoushi.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,3,Linux Mobile Storage,https://keiyoushi.github.io/,2026-08-13T16:09:28+00:00,
keyboard.futo.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://keyboard.futo.org/,2026-08-13T18:14:19+00:00,
kicad.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://kicad.github.io/,2026-08-14T14:46:47+00:00,
kindlemodshelf.me,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,11,3,Reading,https://kindlemodshelf.me/sox,2026-08-13T16:09:28+00:00,
kinoger.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Non-Eng,https://kinoger.com/,2026-08-13T20:28:46+00:00,
knaben.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Torrenting,https://knaben.org/,2026-08-13T20:28:46+00:00,
koboldplus.club,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://koboldplus.club/,2026-08-13T17:57:57+00:00,
kodi.tv,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,6,4,Mobile Streaming,https://kodi.tv/,2026-08-13T16:09:28+00:00,
koel.dev,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://koel.dev/,2026-08-13T18:14:19+00:00,
koreader.rocks,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,4,Reading,https://koreader.rocks/,2026-08-13T16:09:28+00:00,
kroki.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Storage,https://kroki.io/#try,2026-08-13T20:28:46+00:00,
krosbits.in,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://krosbits.in/musicolet/,2026-08-13T18:14:19+00:00,
kuroiru.co,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Streaming,https://kuroiru.co/,2026-08-13T16:09:28+00:00,
kvaesitso.mm20.de,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://kvaesitso.mm20.de/,2026-08-13T18:14:19+00:00,
labmode.co.uk,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://labmode.co.uk/,2026-08-13T17:57:57+00:00,
landchad.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://landchad.net/,2026-08-13T17:57:57+00:00,
lastfmstats.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://lastfmstats.com/,2026-08-13T18:14:19+00:00,
learngerman.dw.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://learngerman.dw.com/en/learn-german/s-9528,2026-08-13T17:57:57+00:00,
leetcode-company-questions.vercel.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://leetcode-company-questions.vercel.app/,2026-08-14T14:46:47+00:00,
level0.osmz.ru,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://level0.osmz.ru/,2026-08-14T17:12:05+00:00,
lib.ru,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Non-Eng,http://lib.ru/,2026-08-13T20:28:46+00:00,
libgen.li,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Reading,https://libgen.li/,2026-08-13T20:28:46+00:00,
library.cufiy.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,1,Mobile Streaming,https://library.cufiy.net/library/,2026-08-14T14:46:47+00:00,
libraryofbabel.info,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Misc,https://libraryofbabel.info/,2026-08-13T18:14:19+00:00,
librera.mobi,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://librera.mobi/,2026-08-13T18:14:19+00:00,
libretube.dev,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://libretube.dev/,2026-08-13T18:14:19+00:00,
librewolf.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Adblock,https://librewolf.net/,2026-08-13T17:57:57+00:00,
librisadepti.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Reading,https://librisadepti.com/,2026-08-13T20:28:46+00:00,
lichess.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,5,5,Gaming,https://lichess.org/,2026-08-13T16:09:28+00:00,
linux-gaming.kwindu.eu,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Linux,https://linux-gaming.kwindu.eu/index.php?title=Main_Page,2026-08-13T18:14:19+00:00,
llama.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Artificial-Intelligence,https://llama.app/,2026-08-13T17:57:57+00:00,
lmstudio.ai,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Artificial-Intelligence,https://lmstudio.ai/download,2026-08-13T17:57:57+00:00,
lossless.wtf,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://lossless.wtf,2026-08-13T18:14:19+00:00,
lrclib.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://lrclib.net/,2026-08-13T18:14:19+00:00,
lucaschess.pythonanywhere.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://lucaschess.pythonanywhere.com/,2026-08-13T17:57:57+00:00,
lutris.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://lutris.net/,2026-08-14T17:12:05+00:00,
lykos.ai,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Artificial-Intelligence,https://lykos.ai/,2026-08-13T17:57:57+00:00,
m210.duke4.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Gaming,https://m210.duke4.net/,2026-08-14T17:12:05+00:00,
macgamingdb.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://macgamingdb.app/,2026-08-14T17:12:05+00:00,
madaidans-insecurities.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://madaidans-insecurities.github.io/guides/linux-hardening.html,2026-08-14T17:12:05+00:00,
maestral.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,1,Linux,https://maestral.app/,2026-08-14T14:46:47+00:00,
magnet2torrent.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Torrenting,https://magnet2torrent.com/,2026-08-14T14:46:47+00:00,
man.archlinux.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://man.archlinux.org/,2026-08-14T17:12:05+00:00,
managemeals.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://managemeals.com/,2026-08-14T17:12:05+00:00,
mangabaka.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,6,6,Reading,https://mangabaka.org/,2026-08-13T16:09:28+00:00,
mangadot.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Reading,https://mangadot.net/,2026-08-13T20:28:46+00:00,
mangafire.to,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Reading,https://mangafire.to/,2026-08-13T20:28:46+00:00,
mapcomplete.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://mapcomplete.org/,2026-08-14T17:12:05+00:00,
mapy.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://mapy.com,2026-08-14T17:12:05+00:00,
marbleblast.vaniverse.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Gaming,https://marbleblast.vaniverse.io/,2026-08-13T17:57:57+00:00,
marbleblastultra.randomityguy.me,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Gaming,https://marbleblastultra.randomityguy.me/,2026-08-14T17:12:05+00:00,
martchus.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://martchus.github.io/syncthingtray/,2026-08-14T17:12:05+00:00,
mathdash.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://mathdash.com/,2026-08-14T14:46:47+00:00,
matrix.to,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,9,4,Adblock Downloading Gaming Mobile Reading,https://matrix.to/#/#privacyguides:matrix.org,2026-08-13T16:09:28+00:00,
matsuridayo.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Adblock,https://matsuridayo.github.io/,2026-08-14T14:46:47+00:00,
mdblist.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://mdblist.com/,2026-08-13T20:28:46+00:00,
mealie.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://mealie.io/,2026-08-14T17:12:05+00:00,
memorizeearth.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,1,Educational Gaming,https://memorizeearth.com/,2026-08-14T14:46:47+00:00,
meowtv.ru,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://meowtv.ru/,2026-08-13T20:28:46+00:00,
mes-aides.1jeune1solution.beta.gouv.fr,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Non-Eng,https://mes-aides.1jeune1solution.beta.gouv.fr/,2026-08-13T20:28:46+00:00,
mess.eu.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Gaming,https://mess.eu.org/,2026-08-14T17:12:05+00:00,
metrolist.meowery.eu,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://metrolist.meowery.eu/,2026-08-13T18:14:19+00:00,
milkie.cc,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Torrenting,https://milkie.cc,2026-08-13T20:28:46+00:00,
miroppb.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://miroppb.com/,2026-08-13T18:14:19+00:00,
mixplorer.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,3,Mobile,https://mixplorer.com/beta/,2026-08-13T16:09:28+00:00,
mkvdrama.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://mkvdrama.net/,2026-08-13T20:28:46+00:00,
monochrome.samidy.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,4,Music,https://monochrome.samidy.com/,2026-08-13T16:09:28+00:00,
monochrome.tf,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,4,Music,https://monochrome.tf/,2026-08-13T16:09:28+00:00,
monochromemusic.pages.dev,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://monochromemusic.pages.dev/,2026-08-13T18:14:19+00:00,
morbidkuriosity.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://morbidkuriosity.com/,2026-08-13T17:57:57+00:00,
morphe-patches.software,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,5,1,Mobile,https://morphe-patches.software/,2026-08-14T14:46:47+00:00,
mpv.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Linux,https://mpv.io/,2026-08-13T18:14:19+00:00,
msasanmh.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Adblock,https://msasanmh.github.io/DNSveil/,2026-08-13T17:57:57+00:00,
msft-store.tplant.com.au,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Downloading,https://msft-store.tplant.com.au/,2026-08-14T14:46:47+00:00,
mullvad.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,11,11,Adblock Storage,https://mullvad.net/,2026-08-13T16:09:28+00:00,
muntashirakon.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://muntashirakon.github.io/AppManager/,2026-08-13T18:14:19+00:00,
muted.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,6,2,Educational,https://muted.io/,2026-08-13T16:09:28+00:00,
mvsep.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Artificial-Intelligence,https://mvsep.com/,2026-08-13T16:09:28+00:00,
mynoise.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://mynoise.net/,2026-08-13T18:14:19+00:00,
ncatlab.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,1,Educational,https://ncatlab.org/nlab/show/higher+category+theory+and+physics,2026-08-14T14:46:47+00:00,
netbird.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Adblock,https://netbird.io/,2026-08-14T14:46:47+00:00,
